County_FIPS,Medicaid,SVI,YPLL,Unemp,Covid_last_14,Cum_Covid_death_in_July,Cum_Covid_death_in_August,Cum_Covid_death_in_September
56003,9933.140572600505,0.0415253171656645,8540.0,5.6,220.52586938083124,0.0,152.67175572519085,474.9787955894826
56007,9660.8197933534,0.05756166904222958,8525.0,5.8,155.4054054054054,506.7567567567568,790.5405405405406,1195.9459459459458
56009,12623.336425687163,0.04153137589801153,8022.0,7.3,397.9163652148748,0.0,0.0,0.0
56011,8689.72083522242,0.03243823722138844,5806.0,4.9,210.97046413502107,0.0,0.0,0.0
56013,16577.406717870184,0.05089054655753559,11611.0,7.8,320.9291663482845,1907.745599959247,2870.5330990041007,3940.296986831716
56015,12574.439295635832,0.04406393350637726,6251.0,4.8,242.22239043221555,0.0,113.54174551510106,446.5975323593975
56019,8137.176031509825,0.0400816308145996,7342.0,6.9,165.77856719952635,1302.5458851391354,1669.626998223801,2024.866785079929
56021,10655.805810261432,0.04487484364062872,7383.0,6.6,117.58793969849246,209.04522613065328,313.5678391959799,434.1708542713568
56025,11897.267461310936,0.04531757945528403,7577.0,11.0,270.48010218137193,81.39447519346841,120.21337874727641,230.4089759322798
56029,8915.113922067074,0.035220156692831336,5857.0,6.3,205.52168253750773,0.0,0.0,150.71590052750565
56031,10672.173722393545,0.035865594952028505,7330.0,5.6,285.95257953056114,0.0,178.72036220660075,536.1610866198022
56033,7466.766332395457,0.03639272659982682,7429.0,5.8,232.90142693127768,0.0,49.20452681646711,314.90897162538954
56035,7616.478056591937,0.030671589699505182,6080.0,8.4,539.1109754857084,0.0,111.89095717627912,417.0481131115858
56043,10134.658415376784,0.043270647726917986,6586.0,6.6,76.87379884689302,3728.3792440743114,5714.285714285714,8020.499679692505
56045,8624.757994235888,0.04627340547848529,5389.0,5.0,288.72527789808,0.0,0.0,0.0
56001,8094.96574125058,0.05035268468251265,5616.0,4.5,805.0411522633746,0.0,0.0,0.0
56005,9250.478744579037,0.048678576940023276,6052.0,9.5,276.21328844867395,23.737079476057918,90.63248527222115,155.3699747523791
56017,12561.137025672695,0.036494659811381606,10029.0,6.1,22.660321776569226,0.0,0.0,0.0
56023,7822.614511845897,0.03407975700825302,5909.0,6.7,438.7291981845689,0.0,0.0,151.285930408472
56027,12473.648792609252,0.04885220626693616,8500.241558457017,4.8,42.444821731748725,0.0,0.0,0.0
56037,9263.620835030953,0.0490431538618021,7832.0,9.4,92.10495241244125,80.29662518007699,226.71988286139384,368.419809649765
56041,13159.44906094765,0.047334412206252716,7331.0,8.5,128.54741421932167,19.776525264511026,276.8713537031544,573.5192326708197
56039,4293.6413810529175,0.059185294771524045,2731.0,9.3,477.32696897374706,426.18479372655986,558.3020797817934,686.1575178997614
