County_FIPS,Medicaid,SVI,YPLL,Unemp,Covid_last_14,Cum_Covid_death_in_July,Cum_Covid_death_in_August,Cum_Covid_death_in_September
39003,24638.67201455465,0.012105755726342279,9037.0,8.7,428.9161805942297,3397.133393909195,4808.941778780862,6697.540815429258
39005,21027.739460595556,0.011628948129978337,7483.0,6.9,130.88026325630096,158.92603395407974,338.41896641986386,562.7851320020941
39007,31179.150907470404,0.01285578631015022,10013.0,9.1,42.163285034090556,3565.368517394926,5025.657901502453,6481.833794387141
39011,15534.253358641941,0.007931795807194336,6454.0,7.3,571.6663746276503,795.0762221832837,1268.179428771684,1839.8458033993343
39013,22957.300615071537,0.010588101009107835,8289.0,10.9,79.09739426320031,2502.760946780885,3705.6383010476675,4910.008058979793
39015,26782.914621522268,0.010563640352711217,10748.0,8.5,158.8690366550009,283.2013262110886,414.440965186959,557.1928531958004
39017,19866.337358028686,0.012732669544049368,9429.0,8.2,322.0805253514436,848.0061806052191,1387.7651161212525,2123.01701232467
39019,20700.86281064667,0.00924596556734646,8073.0,9.6,104.03507468232146,977.1865943375195,1601.3970424314482,2351.9357954967677
39021,23011.120324959255,0.009644434733102811,8434.0,7.0,154.3011444001543,290.6004886202906,439.7582615404397,671.2099781406712
39023,30762.58822953449,0.012961604066438556,12179.0,8.5,300.5601008330661,513.1150108514876,919.5796633428548,1713.1179940782947
39025,18968.371839015195,0.01004068709186931,8228.0,7.6,232.0421648226016,281.9384967155618,461.66217761156435,731.4899141589319
39027,25265.30689473064,0.010634267041735564,10005.0,8.8,250.1906214258483,176.32481890964544,674.3232939382386,1548.799085017156
39029,27104.993988899496,0.011150711354441501,8980.0,10.3,108.94849974971291,5065.614479353769,6942.276925492967,9131.062100644856
39033,25198.008855044085,0.00910696153533663,9661.0,9.7,354.26808695233046,872.4152889574395,1245.9632717983322,1655.661059430279
39037,21921.608358434973,0.008178295331497982,8954.0,6.6,311.0754602547297,4488.095005184591,6319.331676872811,8582.94367382075
39039,19784.61239590213,0.00982184745455689,7696.0,7.6,147.03179562580408,582.8760469451519,932.0765615564366,1659.3588363483605
39043,22587.76682680376,0.010840721278067693,9571.0,9.8,166.96738749899012,1995.5295828508335,3278.754746451943,4990.170468316592
39045,20706.61342497486,0.010478711728320387,6862.0,7.5,194.19447370759136,641.6033101907675,1316.2069884625637,2219.274753449173
39051,20692.263564961602,0.009850229105877479,7845.0,7.2,341.83164791340266,2.3738308882875185,75.9625884252006,147.17751507382613
39053,33716.30663786689,0.012568233944036673,12659.0,7.9,157.201150578634,434.8116930898388,618.7704863201552,1568.6668004548799
39055,9834.478692363055,0.00937793259463787,5484.0,7.7,95.03571848070989,3522.728486155752,5012.333287061261,6517.955343890484
39057,18231.69363731234,0.011807503099742938,6598.0,7.2,280.57796693441935,422.6427603189355,669.4803388245322,1135.9264104370268
39059,30121.59366323993,0.011792944805438766,9450.0,8.6,277.81350482315116,555.6270096463023,1108.6816720257234,1672.025723472669
39063,18049.521112908227,0.010433992869585193,7816.0,7.0,252.0354169140836,167.58375889051635,328.5697319979415,659.7785783091194
39065,25296.8132286128,0.011593468756386819,8640.0,8.1,172.1664275466284,1728.040809819863,2945.9588713534195,4189.383070301291
39067,25910.26987681923,0.011511941116401128,9904.0,10.1,53.19148936170213,279.25531914893617,485.37234042553195,791.2234042553191
39069,21997.466211319126,0.008810324978329785,7224.0,7.5,292.52758646226766,14.81152336517811,251.79589720802784,1381.1745538028586
39071,34183.47234942014,0.011856488359597718,9886.0,9.0,315.0992794420889,206.20467551724937,352.1697829058641,560.6913648895994
39073,30718.526640174936,0.010966482217723188,9324.0,7.4,53.071044438154544,1871.6388338522502,2858.760260401925,3814.0390602887064
39077,25321.67730877909,0.011080541418587775,8749.0,8.6,120.13867435554182,302.0629526653623,583.5307040126316,926.7840593141797
39081,29932.797714445347,0.011288936109931588,10213.0,10.9,131.64944508228092,289.3226176808266,442.40336777650214,626.1002678913127
39083,22207.956442968083,0.010276856151732202,7654.0,6.5,104.29703796412183,213.40778537274159,688.360450563204,1407.2077276082282
39085,15816.397696570286,0.011087192806019929,7609.0,10.0,79.07920521053752,692.1602961559685,1249.625242777505,1867.4858461257709
39089,20513.05572290037,0.009885941553977913,6840.0,7.4,253.3048365392227,677.3642727097963,1591.6364170935533,2611.640714229173
39091,22799.05919588304,0.01097793223251565,8549.0,7.3,144.50867052023122,70.06480994920302,199.24680329304607,376.59835347696617
39093,22659.372583636025,0.012914024879373043,8280.0,11.7,79.07485645492895,1944.2732052428244,2729.2121885015476,3551.913450148951
39099,30631.4871545793,0.013132435285294747,9130.0,11.1,150.4265730290402,8456.684580838977,11967.221000249254,15590.577349431309
39103,12067.154825317179,0.007953415881689891,5870.0,8.8,131.29638489869038,1480.9787144081092,2094.066071011316,2733.8577770854426
39107,15794.182662628864,0.008025422197416778,6114.0,5.7,578.0627610997766,1598.1735159817351,2662.0033032157776,3922.568736034198
39109,18982.3856360562,0.008751788121488925,7602.0,7.4,272.93035602456376,3148.980717283408,4292.11025638629,5637.133483507342
39111,30878.048236526567,0.010404876393974553,7706.0,11.8,307.6021678628973,8166.105170645964,12252.819686538744,16207.704701918852
39113,27459.416866896157,0.014520012271819784,11185.0,9.7,279.1115825664348,462.3020686983131,1067.733459723484,1898.4853870792404
39117,23615.414116744232,0.009693064819333694,7524.0,7.0,172.66757246376812,283.06159420289856,458.5597826086957,628.3967391304348
39119,31221.322875039725,0.011255902611652428,9134.0,7.7,308.5309980861799,69.5934582149278,107.86986023313808,183.26277329930986
