County_FIPS,Medicaid,SVI,YPLL,Unemp,Covid_last_14,Cum_Covid_death_in_June,Cum_Covid_death_in_July,Cum_Covid_death_in_August
48441,269.38027126386515,0.0037589225207599114,9392.0,6.3,197.77735920135618,273.8455742788009,506.39697465841755,1133.0541750583188
48459,249.780636339686,0.0031393880245664816,10485.0,9.0,76.64119943477115,0.0,28.740449788039182,273.03427298637223
48467,275.0244983855162,0.0031009638426086786,9125.0,7.3,252.69482240678565,208.51740590210284,365.78900865877364,812.8644636861637
48477,231.46576404477298,0.003781144035813221,6929.0,6.5,119.8372443007636,4394.961261914052,7276.628950448694,10827.155676941085
48503,265.5090606228863,0.0029303242992224144,10209.0,6.1,322.04330927262635,427.5402554136591,655.1915602443087,1571.349250416435
48007,276.78744054754264,0.004050300193322037,8770.0,9.1,97.83071033602722,0.0,199.91492981709908,2203.317737133135
48035,229.9365071642299,0.0031519169489286846,9705.0,6.2,342.5207385603425,0.0,48.16697886004817,556.5962001605566
48037,293.61554848176115,0.003993397595035956,9530.0,8.1,185.53273633975013,969.4889806423936,1916.4566464689794,3634.5112338463186
48045,226.97871339527228,0.0030061380338466223,8500.241558457017,4.5,0.0,0.0,1423.0271668822768,3428.201811125485
48071,196.34721188203406,0.0032575625299227575,7237.0,10.8,198.46248602778476,38.78002600542921,314.80256404407237,882.8158861235943
48093,251.22512251225123,0.0034475246594362816,8215.0,6.4,454.7121378804547,454.7121378804547,755.4088742207554,1437.4770810414375
48121,122.27545134747173,0.003800765172954449,4350.0,7.8,99.63852855083425,260.3676481362298,420.30777484848517,778.8486790568604
48125,258.21306689692034,0.004063012662435006,8500.241558457017,7.4,45.22840343735866,0.0,226.1420171867933,1628.2225237449118
48129,232.40335015807867,0.0031984335064713285,8500.241558457017,5.8,122.02562538133007,0.0,0.0,396.58328248932276
48133,351.5547633194692,0.003622712928924719,8287.0,7.8,147.05882352941177,0.0,27.23311546840959,239.65141612200435
48147,250.70778745385942,0.0034297486622015204,10505.0,5.3,123.89480204989582,478.68446246550656,1146.0269189615365,1956.974714197218
48161,290.47384121685485,0.003881123150374584,8472.0,9.9,96.36354414971852,0.0,0.0,15.215296444692397
48167,212.284799718562,0.004026187388009617,7620.0,9.7,83.8840354358901,730.4048939173845,1288.365255057155,2392.887101441227
48185,314.27851926466883,0.0043419606104850095,9114.0,9.0,162.74238227146813,325.48476454293626,831.0249307479224,3608.0332409972298
48199,191.97565741088533,0.002956995904861574,9708.0,10.5,133.6759140307628,590.2572827332384,895.8022290892677,1777.7160515259886
48209,140.689490664077,0.004041596829399182,5090.0,7.9,101.65471282543626,109.03988427001924,331.0294494571899,936.1790860633125
48213,300.5141153732473,0.0034416744390603085,11017.0,7.6,74.93624376034906,122.07355838379442,320.2920096208468,806.1689449702068
48217,278.3655265305515,0.003725033075942797,9032.0,7.4,671.2325029332314,207.3726431826244,354.7163633386995,922.2625446806189
48231,270.80755421222386,0.0037561337149569643,9083.0,7.6,94.32622674807797,288.04998275757146,590.299612552488,1312.4530904517517
48237,211.22246527954417,0.0038786498589431988,9292.0,8.2,89.53553441522105,0.0,0.0,0.0
48239,235.03325942350332,0.0034605929233940597,8576.0,6.4,602.9810298102981,325.2032520325203,616.5311653116531,2703.252032520325
