County_FIPS,Medicaid,SVI,YPLL,Unemp,Covid_last_14,Cum_Covid_death_in_July,Cum_Covid_death_in_August,Cum_Covid_death_in_September
1001,16433.712488891833,0.012601779878921098,8129.0,6.6,245.21648857147972,1666.3981814602016,2917.5392435876784,4229.536952513917
1009,16300.411061779907,0.012595374266420758,11335.0,5.7,166.01528724103346,141.80472451838276,428.8728253726697,1115.4152111506935
1013,25115.228543879686,0.014220246599910046,14360.0,10.8,97.69642122583299,10124.434389140271,15986.219662690251,21883.99835458659
1015,23122.809372412055,0.014758660059429756,12079.0,9.4,268.4740988512829,373.223009550636,958.5845693411381,2006.9539192817217
1017,22578.434257276524,0.013963435024514857,11113.0,9.5,219.52246346304202,8501.232934383834,12076.742647501052,15823.660311541467
1031,19241.10245611288,0.012953377797556129,8175.0,6.0,341.98158266783844,330.5185128577433,687.7841886057087,1092.8126552290705
1033,17522.369625651772,0.010869868232228923,10645.0,8.8,226.28120417805616,858.058326243189,1813.8701326912983,3128.1113665574485
1039,18718.36980255411,0.01312158804182306,11418.0,6.4,450.75440632675645,1506.113525331318,3430.591918810225,5619.58487408567
1043,18747.47098599612,0.012131813628285018,10182.0,5.4,115.79600802215644,319.93123865915385,764.0148982905166,1395.5209626587719
1045,22553.20582635142,0.013832008257119435,10467.0,6.5,357.9272756853494,370.1293419018954,2228.910762222403,4815.748800130155
1051,15458.837951306992,0.013725508949750859,8763.0,6.6,330.012683323277,1563.86607395732,3136.3518821805465,4872.612641455997
1055,21824.757625310438,0.013179800300126103,11905.0,9.6,312.9033519771581,1300.5045566550632,2338.9525560292564,3637.501466734462
1067,21530.947916944868,0.0121602936432073,9242.0,6.4,528.9160127869806,1441.4414414414414,2162.162162162162,2911.9442022667827
1069,21961.4278764619,0.01355092195325361,9647.0,7.5,585.5575074139135,603.5020116733723,1060.614646493266,1648.061049092386
1071,22310.530640042067,0.011993136420122138,11088.0,6.9,337.0394762329059,635.3387827838686,1044.0475729283694,1636.7721690621006
1077,17026.599504991904,0.012674131404097611,9035.0,7.4,174.70262808830032,520.8726504114139,1167.9194211088225,2142.8032222929182
1079,21192.99939519583,0.011649303013679582,11826.0,6.8,182.23788118090147,0.0,273.3568217713522,1637.1036326084313
1083,14971.92675357951,0.013437436700513943,7722.0,5.7,259.81903654652984,170.85376333215387,623.7678815144316,1197.9982813526765
1089,13269.268437342613,0.014862370908961083,8270.0,6.5,161.96981032906152,233.56904767651088,576.5481659064276,1150.6828743741771
1095,21670.391997106337,0.016844189990034952,10063.0,5.4,158.1003162006324,1180.0690268047204,2399.4047988095977,3717.9407692148716
1097,22335.473919883032,0.01555999203874564,10464.0,11.5,149.31874833619707,3019.04600566298,4743.108830860821,6797.028145495026
1103,18803.971509954536,0.015390588268703119,9541.0,6.2,206.3854143166303,281.5865774279531,841.4174583678005,1483.1340502510884
1111,19772.748897726487,0.013552297903544541,10407.0,6.5,352.08168295044453,3710.0607340903093,5303.23034944107,6927.207112049996
1113,25347.707476230607,0.015909727316069572,11234.0,7.2,157.00212211659564,17.252980452373148,117.32026707613741,231.18993806180015
1115,14281.072025855168,0.011336440328729916,9943.0,6.5,243.542765215837,248.01143980695323,983.1084100455805,2117.0345875413354
1117,9337.549612001956,0.012925000633577877,6106.0,5.4,301.3293401071189,1007.7996527363093,1567.2800433620268,2239.2995930216534
1121,25345.986645518136,0.015096461779339041,12063.0,8.4,220.06051664207655,677.6863637500312,1295.3562229613142,2258.1209832703994
1003,13982.162291479926,0.015474384627310054,7354.0,7.3,441.6889900284007,444.37675264520635,883.8259404929357,1522.1695619842856
1019,19772.73560178608,0.011789228847833032,12350.0,5.8,267.2163689112842,1534.5854328905177,2649.259428920446,4218.201252099557
1021,20889.49351785582,0.015052734144389996,10019.0,6.7,328.6215899882957,526.6948771045287,1285.2255334473755,2806.7885117493474
1027,23857.31897086008,0.011958487888568008,10462.0,4.6,453.3434076312807,1465.8103513411409,2712.504722327163,4268.98375519456
1041,23715.37285537983,0.013392413090920794,9945.0,6.8,188.7888469358118,1670.0551844321812,4269.532384548359,11080.453093232647
1049,25390.834121553045,0.017018044618667273,10748.0,5.6,334.2049697257841,654.4264679149246,1342.4132675177939,2131.0810621844976
1057,25791.990035776293,0.012528639383747523,9721.0,6.9,361.91878297141454,656.3611826769721,1693.0437983069562,3073.2425469267573
1061,25671.725997862843,0.013332526329108342,11145.0,5.6,578.5847512466217,45.677743519470134,350.19603364927104,814.5864260972176
1073,19557.541098454603,0.017620567477899363,10970.0,8.5,234.29445179198055,1841.5574279540765,3088.4958842831397,4584.305764129413
1075,22776.718779924784,0.011811107042084558,11928.0,6.2,340.4563563926114,304.2375950742485,753.3502354219486,1187.9753712423035
1081,14550.154674110649,0.017621013560763742,6973.0,7.4,237.02155072868933,2200.046188815014,3142.054916070061,4214.729370008873
1093,20665.461747605856,0.01275456215312627,11106.0,6.4,164.93318523006496,4261.334949005352,6987.7814803594865,9842.135379851223
1109,21279.75385048532,0.01739699044186173,10403.0,6.7,232.53004771395786,761.0074288820439,1503.895633266896,2340.3998308872383
1123,25054.604355797077,0.015113166212302341,10544.0,8.3,148.63626229345752,15096.489706938837,21245.07642381153,27465.504000792727
1125,16902.921642605135,0.01805881431635797,8774.0,9.0,893.6973083996083,1303.0498435671468,2529.1968188006017,4104.9891332903435
1007,19355.552138272888,0.01479260934539866,11978.0,8.6,227.7395730999375,459.9446280253639,1210.1455747075108,2464.9459676699116
