County_FIPS,Medicaid,SVI,YPLL,Unemp,Covid_last_14,Cum_Covid_death_in_July,Cum_Covid_death_in_August,Cum_Covid_death_in_September
28003,19108.05617947122,0.009971986953881136,11918.0,7.0,219.19735880713336,349.0920899521013,795.6052282629287,1545.2060725786812
28033,11601.827570358755,0.009950353660565838,8275.0,7.6,201.68158101057074,667.2253913325583,1245.2350698856417,2126.0374705993677
28045,16211.790393013101,0.00974355596571127,8531.0,9.6,92.37487403426267,2542.4084648975477,3587.924084648975,4885.371179039302
28057,19183.411714407866,0.009222873127033718,9619.0,7.9,504.48909790508765,3039.760581445062,4595.981188542112,7084.224027362121
28059,15172.29854404423,0.01071640208457651,8942.0,10.9,168.50372866721906,1141.229798700711,2181.4966194809804,3551.111637201724
28081,17505.50119387612,0.012484127122134144,9676.0,10.3,462.3343789503254,1527.4591507093028,3072.4753031508967,5364.2492626059275
28089,12442.600120445648,0.0112879851031344,6987.0,8.2,151.49804275820534,2630.0436615477265,4732.196627521831,7142.050587172538
28093,23845.41281804273,0.010282116032034223,11740.0,9.6,144.50048166827222,974.6699155663853,1850.1728339094464,3133.6771122570412
28095,19102.462271644163,0.00926671561663948,9734.0,11.3,218.42732327243846,7991.035969590378,12782.253489163737,18274.14047429933
28109,16182.587557396237,0.009654625121779,10773.0,8.4,118.84397226973981,5385.792743315026,7726.658863779598,10436.661564778968
28121,11387.187562390916,0.009782771071102068,7444.0,6.3,153.28039363435542,758.029509695951,1612.6643094975882,3021.813474505864
28129,20099.271173661724,0.008766436982931695,11048.0,6.1,213.6215129429505,6157.325961296809,8689.369188238252,11277.959286252826
28159,24578.111946532998,0.011717996666375068,11355.0,11.0,150.37593984962407,2389.3065998329157,5346.700083542189,8521.303258145363
28161,22241.493227618103,0.009780459107493865,11657.0,10.4,256.0290716881401,4352.494218698382,7011.8929633300295,10365.047902213413
28019,27003.654080389766,0.01059769563850386,11561.0,7.1,121.80267965895248,3422.655298416565,4933.008526187576,6747.868453105968
28037,24348.502528199144,0.00902278499143755,11467.0,8.7,168.54660962012187,2217.0361726954493,3163.4902113315184,4330.351354855439
28067,25617.49243736967,0.011591305945298157,10883.0,8.4,245.23480865811038,4609.533319627596,7525.918529178537,10915.151693148111
28073,15245.567781759626,0.01104105988493004,7007.0,7.3,309.42645596198474,929.8580742939236,1896.0263959711413,3474.7328039404515
28075,20729.848229342326,0.012326608607761457,10772.0,9.0,126.81281618887016,8766.273187183811,12826.98145025295,17662.057335581787
28077,21412.680756395996,0.009451636811581603,12821.0,9.6,135.07071349118067,889.8776418242492,2884.1569998410932,5720.641983155887
28085,20226.62723626036,0.00969399975810897,10745.0,8.5,231.31203700992592,8013.937282229965,12063.36193013791,16666.178666588585
28131,21929.53752181501,0.009900737226750372,10400.0,9.0,185.42757417102968,403.57766143106454,1505.235602094241,3315.881326352531
28137,20701.952614667563,0.012448002102270426,10471.0,9.2,261.29020867907207,1917.3051799018397,5130.46855690124,8961.547967938985
28139,22734.499205087443,0.010625910654937237,11757.0,8.0,317.9650238473768,5373.608903020668,7331.364978423801,9548.03543038837
28149,21566.294264119344,0.012142106883391731,12175.0,10.7,114.58539917586656,2670.721226945197,5193.803574183028,8384.566228157159
28155,22613.272783569,0.008771914678972271,9510.0,8.7,113.53080813293425,6522.86097636495,10568.686138920426,14593.86933636082
28005,22924.2904773522,0.01041297754898135,9703.0,9.4,292.7543303244694,1536.9602342034643,3073.9204684069286,5326.502398959096
28009,21770.190095653226,0.010379883106146164,12917.0,10.3,217.9440610243371,0.0,290.5920813657828,835.4522339266256
28015,22469.08615663014,0.009811961303334485,9995.0,9.0,231.22549512415804,8846.88850909822,12305.217653563888,15924.399316376797
28023,20146.708706003476,0.009215876326205151,12226.0,9.8,553.3749436973168,11543.65870922077,16974.454668296763,24322.759153207644
28039,17371.428571428572,0.009371682962677314,10557.0,10.0,187.75510204081633,885.7142857142857,1991.8367346938776,3583.6734693877547
28043,25392.61971288178,0.010544408354891364,15062.0,8.7,269.77550823778785,2683.302823007997,6546.873494556316,11441.37200115618
28071,11590.366352579647,0.01386927212039016,7285.0,8.1,336.91849164182975,758.9922064458801,2073.3445639497213,4228.141950054611
28087,18254.117245498765,0.011290907302147723,9740.0,10.7,383.99180817475894,1716.8700401058113,3981.5683932076117,6882.839832750235
28091,29361.494323037477,0.011591977130880156,12534.0,8.3,158.71078012452693,3939.2829528344114,6726.8953729703335,10503.398038497538
28107,27819.37295273748,0.011659278186780926,11921.0,12.4,312.93869911090314,1333.645297145531,2910.0374356574634,5246.841366401497
28111,25716.19477156936,0.009634156363170885,10008.0,9.3,350.7892758707091,2823.0184581976114,4911.049862189927,8727.971268687881
28117,25531.322136432384,0.010494292648072655,11773.0,8.0,390.0342274934331,1253.6814455146064,2539.2024198041872,4481.413675077609
28145,21030.71317022384,0.011019954161938674,8424.0,8.2,163.10949158424432,2453.5832031927816,4379.6633697726875,6822.835328821794
28147,24219.515609687805,0.010842456860576923,9173.0,9.9,104.99790004199916,2470.9505809883804,7160.856782864343,12354.7529049419
28017,26854.937730222766,0.011618077215192932,11033.0,12.7,350.81564637782844,8647.605683213471,12184.996784189909,16295.386774250132
28025,23105.197763512115,0.010025235423750016,8195.0,14.5,191.55104576516877,3359.9088838268794,5601.573824808449,8195.278525574653
28035,22027.58454944791,0.014233141559494544,11468.0,9.9,309.758735329853,4702.458042378199,7088.401404595645,9876.230022564321
28047,18476.547481737794,0.015005714988171331,9728.0,10.9,122.06843521722415,527.681660899654,1138.0238369857748,2127.5470972702806
