County_FIPS,Medicaid,SVI,YPLL,Unemp,Covid_last_14,Cum_Covid_death_in_July,Cum_Covid_death_in_August,Cum_Covid_death_in_September
53003,29345.565356798103,0.020970293984368577,7107.0,6.2,177.1322292091046,876.8045345850678,1151.3594898591798,1425.914445133292
53011,23962.308991731777,0.021672749223729342,5455.0,10.2,77.4207819498977,648.0406192843288,964.2778873548104,1345.8517412507347
53015,33690.35075519769,0.025049533528623838,8521.0,10.0,82.2836888410659,43.40238532276003,197.1191666742018,365.3034097998969
53023,26665.99366458064,0.01679421163805135,8500.241558457017,8.5,179.77528089887642,0.0,0.0,0.0
53027,30446.110744480913,0.026924318762154863,8816.0,12.4,151.87647380130826,37.302993565233606,173.1924701242989,431.64892554056036
53029,16836.848156659034,0.019480331320020642,5460.0,9.2,25.839489787528922,1496.3413631505384,2035.4470818994375,2563.9821002807107
53035,19766.8533261928,0.022114533428492057,5511.0,8.3,50.46542381746988,89.88002490118723,179.76004980237445,316.7902517009058
53037,23468.875398078835,0.02307056644721879,5296.0,9.4,123.08334202565975,229.4774173359758,1508.2924793991865,2864.2954000208615
53041,33450.13072545281,0.025569000761856916,7318.0,10.3,157.35933686049538,413.8426654441374,552.6162538565428,703.7803412343416
53045,31272.335386425428,0.02433546408050623,6894.0,10.4,103.3429187634795,145.27917565300743,193.20632638389648,322.0105439731608
53059,29644.37819275952,0.02001277712379873,6061.0,10.3,16.552180749813786,91.03699412397583,347.59579574608955,595.8785069932964
53065,35038.86234678297,0.021188691547647454,6466.0,9.1,102.79290510246484,240.57913960151348,308.37871530739454,433.0424512827243
53067,20615.19771806589,0.02210908523910053,5579.0,9.0,65.05217942010628,152.4768014979211,281.548586061624,460.1839358977889
53005,29137.07122100438,0.025069700817198653,5676.0,9.1,130.14335339302315,3836.7826214589754,5673.956651499584,7582.073486961202
53007,30966.901800917352,0.027970158235896866,5089.0,9.3,91.96891191709845,1095.8549222797928,1597.1502590673574,2207.2538860103627
53009,26828.26961649024,0.023981739056028312,6981.0,10.9,19.397136982581372,0.0,20.690279448086798,59.484553413249536
53031,23550.970831317412,0.02051272498862464,6941.0,10.6,9.3106979919928,0.0,0.0,0.0
53039,29807.4131529173,0.023763123666259857,6960.0,8.7,44.593088071348944,1516.1649944258638,1930.880713489409,2332.2185061315495
53043,26291.844504073608,0.018907131035615806,6210.0,6.7,201.11527561934363,0.0,118.8408446841576,393.0889478014444
53053,24019.025836446337,0.024739904397507166,6553.0,11.5,80.3332670335256,1024.9950275144201,1569.0954496231961,2255.187959954916
53055,16622.407402828805,0.01804784374847639,4088.0,10.0,0.0,0.0,0.0,0.0
53061,18680.19344731013,0.023863018439792844,5375.0,9.8,74.20175335093901,2058.5512655048215,2854.8212285134227,3656.8083757966047
53063,29203.417410483784,0.024549215976439175,6746.0,9.9,179.99303746380053,747.898806039809,1368.7887099797629,2245.609202789605
53071,28666.671630032153,0.03053867580786358,6047.0,6.6,102.04081632653062,373.6010533245556,625.4114549045424,928.2422646477946
53073,23246.10514986899,0.024606640226019216,5101.0,10.5,56.70739420799399,1860.4387407468798,2529.5859924012093,3193.9349260840922
53013,30084.569292381526,0.02121145419157847,9048.0,7.2,0.0,0.0,752.8230865746549,1505.6461731493098
53017,34486.892907983725,0.030186176642671314,4237.0,8.8,99.01218080084736,729.92700729927,1310.1844389693524,1977.9410071611135
53019,42232.14703445595,0.027256246969333667,10989.0,12.4,13.111315064901008,0.0,0.0,0.0
53047,40673.63983527573,0.030129764394648897,7224.0,9.4,87.58847619723977,525.5308571834387,1150.4864711313116,1934.0482446795918
53049,30563.005308865577,0.025795337561696944,8773.0,12.2,35.60144185839526,378.2653197454497,685.3277557741088,1085.8439766810554
53051,34113.3053095982,0.023235186250423638,8591.0,10.9,167.58962401632178,0.0,0.0,0.0
53057,26716.37717404213,0.025376113263921345,6041.0,11.3,37.92422893850857,1295.6154947563948,1852.8694709957047,2410.1234472350143
53069,25595.215609812523,0.01858768984102542,8500.241558457017,9.4,22.281639928698752,0.0,0.0,0.0
53033,17575.88703168805,0.030142701577659577,4485.0,9.2,66.14044323862673,2895.30900016069,3874.0100018554836,4896.1683820272
53075,18458.459165015567,0.034326776470182355,4262.0,6.1,443.0783969343765,0.0,0.0,0.0
53025,39895.8535517369,0.03541841222729821,6822.0,8.3,210.77834508303235,482.9484411611226,886.0876060286699,1422.2422313855095
53021,37205.513838219355,0.039240014530311215,4853.0,9.2,203.73443111885908,2765.117304824515,4491.609081934847,6460.69185692382
53077,39786.375857716215,0.03700692778506112,7714.0,10.1,100.84783934500723,5097.001271559713,8008.4345465634005,11176.571412627107
53001,41047.25715149158,0.04624576481289589,5818.0,6.4,345.29349947455336,65.0552970024521,905.7699044187559,2251.9141270079567
