County_FIPS,Proportional_allocation_to_Medicaid_demand,Medicaid_demand,Percentile_ranks_Medicaid_demand,Proportional_allocation_to_Medicaid_capita,Medicaid_capita,Percentile_ranks_Medicaid_capita,Proportional_allocation_to_Covid,Covid,Percentile_ranks_Covid,Proportional_allocation_to_SVI,SVI,Percentile_ranks_SVI,Proportional_allocation_to_YPLL,YPLL,Percentile_ranks_YPLL,Proportional_allocation_to_Unemployment,Unemployment,Percentile_ranks_Unemployment,Proportional_allocation_to_Unemployment_capita,Unemployment_capita,Percentile_ranks_Unemployment_capita,Proportional_allocation_to_Covid_capita,Covid_capita,Percentile_ranks_Covid_capita,Proportional_allocation_to_Covid_death_capita,Covid_death_capita,Percentile_ranks_Covid_death_capita
51107,382.00340970760413,29138.231467671718,91.72932330827068,45.2996296638793,7046.083181635477,3.007518796992481,827.3075344184559,1820.0,96.99248120300751,138.6248689019861,0.0070597930514583575,48.87218045112782,57.953013598251125,3349.0,1.5037593984962405,844.2336432617496,8278,97.74436090225564,123.90591051149576,3.8,30.827067669172934,125.61655167893149,440.1046578549009,39.097744360902254,61.13153907890722,45.94499175408306,15.789473684210526
51111,48.598827984557154,3706.992824895195,30.827067669172934,195.41199358406442,30395.152713145253,79.69924812030075,18.6371477533828,41.0,14.285714285714286,174.36675755962042,0.008880031650706907,74.43609022556392,172.11127896333406,9946.0,78.94736842105263,22.436748190092406,220,16.541353383458645,140.20931978932413,4.3,53.7593984962406,95.95273173136754,336.1757953427353,22.55639097744361,43.638491321767496,32.797638570022954,6.015037593984962
51135,68.0502318562264,5190.695571992906,45.11278195488722,219.08644755444107,34077.57071949124,85.71428571428571,43.6381996176768,96.0,42.10526315789474,195.98153279292603,0.009980814224638986,87.96992481203007,155.32584355267306,8976.0,64.66165413533835,28.96380220902838,284,27.81954887218045,133.68795607819277,4.1,44.3609022556391,179.88924721189156,630.2521008403362,74.43609022556392,244.58411772071528,183.8235294117647,86.46616541353383
51141,65.81421086182293,5020.137677362141,43.609022556390975,183.29578743302983,28510.5501894715,74.43609022556392,40.00168298287039,88.0,37.96992481203007,152.59250616434747,0.007771127383250081,65.41353383458646,171.45370520497823,9908.0,78.19548872180451,30.799536151854124,302,29.32330827067669,140.20931978932413,4.3,53.7593984962406,142.64729644123344,499.7728305315766,51.12781954887218,226.6931395503222,170.3771013175829,84.21052631578948
51167,108.08094399497197,8244.134694453402,63.909774436090224,199.36043106173852,31009.308261691876,81.203007518797,28.6375684991004,63.0,25.18796992481203,134.64372621891565,0.006857044124275045,45.11278195488722,188.60253663999373,10899.0,87.21804511278195,50.27871298961617,493,48.49624060150376,146.7306835004555,4.5,63.1578947368421,67.63608346987392,236.96682464454977,11.278195488721805,130.1210321613555,97.79583239298879,59.3984962406015
51175,57.83972890833085,4411.864831909062,39.097744360902254,160.87632563680367,25023.338618961272,61.65413533834587,37.7288600861164,83.0,34.962406015037594,146.0625246662381,0.0074385729262348745,60.150375939849624,133.1586860670476,7695.0,39.849624060150376,35.18490057082673,345,34.21052631578947,123.90591051149576,3.8,30.827067669172934,134.36682318732935,470.7617265044523,44.3609022556391,362.23586194335644,272.247745448358,95.48872180451127
51510,280.3732873425042,21386.148752418576,89.47368421052632,86.24121590544671,13414.299089506596,17.293233082706767,229.1005479928032,504.0,84.21052631578948,242.31137365492754,0.012340268853403965,99.24812030075188,62.486811616388415,3611.0,3.007518796992481,500.7474255152442,4910,91.72932330827068,159.77341092271823,4.9,72.55639097744361,90.23122237649939,316.1301653410944,18.796992481203006,86.7952369983139,65.23320872117822,36.8421052631579
51530,33.837131862212026,2581.0088479522738,19.548872180451127,256.1506341253884,39842.68057968932,95.48872180451127,30.455826816503595,67.0,27.81954887218045,115.96646602575687,0.0059058613186474965,19.548872180451127,147.09304706649115,8500.241558457017,53.00751879699248,18.0513837711198,177,12.030075187969924,156.51272906715252,4.8,70.30075187969925,295.2057153484432,1034.2698363692498,96.99248120300751,246.47192350738337,185.24235875270145,87.21804511278195
51600,25.605408555381498,1953.1142978071591,12.781954887218046,52.27807925393276,8131.538772668135,4.511278195488722,10.000420745717598,22.0,7.142857142857143,175.55548103300856,0.00894057015136702,75.93984962406014,103.84474010244999,6001.0,16.541353383458645,51.60452083721253,506,51.12781954887218,127.16659236706144,3.9,36.46616541353384,26.143194926279588,91.59415462758649,0.7518796992481203,66.47425456850115,49.96044797868354,20.30075187969925
51630,83.9002567811573,6399.694453402129,54.13533834586466,141.6998327010166,22040.551224005125,50.37593984962406,81.821624283144,180.0,59.3984962406015,208.59342634384572,0.010623104162669286,91.72932330827068,135.59863080199935,7836.0,42.10526315789474,70.16583070356171,688,59.3984962406015,163.03409277828388,5.0,75.93984962406014,176.94024315923755,619.9200991872158,72.93233082706767,64.15321120543352,48.216007714561236,19.548872180451127
