County_FIPS,Medicaid,SVI,YPLL,Unemp,Covid_last_14,Cum_Covid_death_in_July,Cum_Covid_death_in_August,Cum_Covid_death_in_September
4021,23522.658654645144,0.05982860544098501,6770.0,10.7,133.75425950054992,1183.260622011327,2293.701881418962,3575.4955281996763
4003,29666.42812579653,0.06700744618188281,7452.0,9.4,121.50378805927478,840.9968075475294,2225.1870205365226,3861.1203761058437
4019,26818.185701257546,0.06963343632012792,7370.0,10.6,86.98732620438297,2278.09399405507,3820.758365249375,5555.348670220638
4025,23574.609169268795,0.04988453201264656,7756.0,9.6,66.78037762814814,569.1219443723708,1513.8303438126065,2532.1247644609293
4005,24341.43629369747,0.06679957242308197,8705.0,13.7,299.00471158939473,5952.911985279768,8543.58917170816,11323.845103013744
4011,22737.273615384238,0.05189465314370333,7215.0,8.1,263.21330806485577,736.9972625815961,1389.7662665824382,2021.478205938092
4007,36024.14732600429,0.058798245243122924,14227.0,10.4,536.8580843422563,1116.2945684771744,3432.189270243252,6296.049464993151
4013,22950.887923248312,0.06536940214759032,6474.0,10.4,148.48127731353225,1579.564338988553,3351.9982770821152,5492.313530033125
4015,33040.275148267276,0.05924171160364095,10257.0,12.7,69.2804728038797,3013.936214835447,5663.089532050467,8751.49047275675
4009,32516.36175265604,0.07147988519574909,8635.0,10.0,401.6788114426964,517.5476993588588,1972.3459587506761,3810.798980353786
4012,30832.50058126674,0.07068486797963018,15452.0,9.0,232.13947318552206,1932.9164297896534,3780.5571347356454,5912.450255827174
4017,46432.334357330525,0.07322473416912058,13755.0,13.8,340.77386318560457,8183.080307237387,13963.614727200604,20139.915617900544
4023,45815.80122638297,0.07397042550821281,5084.0,16.2,144.0922190201729,3105.5099144049204,6712.116650178503,10643.46853628113
4027,35651.41941925781,0.08202042257556073,6104.0,25.1,188.97313681374453,3286.916416807383,7574.361397091498,12303.36737032654
4001,46151.42258341085,0.08016206005494482,15889.0,18.1,226.74475218050551,8087.693185137786,14266.835450081378,20898.076147286716
